HHID,year,y3_panelweight,psu,lat,lon,region,district,ward,ea,urban,femhead,agehead,hhszae,educave15_60,area_gps,distprschool,credit,TLU_cattle,TLU_oxen,TLU_pigs,TLU_sheep,TLU_goats,TLU_chicken,TLU_donkeyhorses,TLU_otheranim,cellphone,safewater,landown,swc_any,fert_org_use,tot_exp,food_exp,mean_rain_lt,sd_rain_lt
1636,2008,2650.085205,1603003008,-4.713202953,29.76647377,Kigoma,3,3,1603003002,0,0,40,6.9200001,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0.809371173,1,0,1231.6064,862.6571,528.70795,65.765785
515,2008,665.7955933,5202001920,-6.412260056,39.54841614,KUSINI UNGUJA,2,2,5202002005,1,0,67,4.2399998,4,2,0,1,0,0,0,0,0,0,0,0,1,1,0.809371233,0,0,1379.8589,956.82245,577.27112,129.87749
1358,2008,1438.588135,1708008320,-3.61065793,33.83102036,Shinyanga,8,8,1708008305,1,1,33,3.6199999,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1539.9597,1008.5818,346.70828,73.346443
2456,2008,1477.495483,1106001024,-7.744346619,35.70446014,Iringa,6,1,1106001013,1,1,58,3,0,1,0,0,0,0,0,0,0,0,0,0.60000002,0,1,0,0,0,769.6748,405.36523,353.27734,61.998577
4741,2008,1332.909546,202011296,-3.350912809,36.89003754,Arusha,2,11,202011303,1,0,34,1,7,12.49999994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1857.6093,1307.0786,579.85535,121.64963
150,2008,423.897644,5402004992,-5.004106045,39.73399734,KASKAZINI PEMBA,2,5,5402005013,0,0,44,7.3000002,8.25,2,0,0,0,0,0,0,0,0,0,0,1,1,1.133119702,0,0,2005.0363,1573.2073,1049.8159,234.96436
2479,2008,2870.02124,1105003008,-9.822158813,34.45353699,Iringa,5,3,1105003001,0,1,34,2.9000001,7,2.552104473,0,0,0,0,0.2,0,0,0.029999999,0,0,0,0,1.032799959,0,0,1168.797,1013.4188,664.59216,93.525864
1893,2008,3574.529297,1501003008,-6.352519512,31.29020882,Rukwa,1,3,1501003019,0,1,49,2,6,6.303411245,0,0,0,0,0,0,0,0,0,0,1,0,2.550899506,0,0,1478.948,638.25452,479.16556,96.892464
2839,2008,1898.273682,905001024,-10.28556728,40.19746017,Mtwara,5,1,905001004,1,0,47,4,7,12.49999994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1657.2577,1281.7946,600.16443,113.82711
1438,2008,2459.24585,1705005952,-3.435688019,31.83885574,Shinyanga,5,6,1705006011,0,0,70,2.76,0,2,0,0,0,0,0,0,0.2,0,0,0,0,0,4.249198914,0,0,1718.1362,1586.6365,487.92798,80.72081
4617,2008,4054.989502,301012000,-3.111165047,37.59644318,Kilimanjaro,1,12,301012002,0,1,53,1,0,1.584157109,0,0,0,0,0,0.2,0.1,0.059999999,0,0,1,1,0.337571383,0,0,933.13977,852.49695,679.59064,189.80009
795,2008,5655.535645,2003024000,-1.899272799,33.40155411,Mara,3,24,2003024004,0,0,45,7.7399998,7,5,0,0,2,0,0,0,0.80000001,0.16,0,0.40000001,0,0,2.023427963,0,0,1344.5704,1049.9564,556.73755,102.51019
710,2008,3329.608398,2103009024,-4.054359913,35.25405502,Manyara,3,9,2103009003,0,0,42,5.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.809371173,0,0,782.38928,630.96228,391.55212,82.589714
3195,2008,1129.000854,804001024,-9.800984383,37.89751053,Lindi,4,1,804001003,0,0,84,5.7799997,9.666667,5,0,0,0,0,0,0,0.5,0,0,0,1,0,2.428113461,0,0,2447.6536,1921.4359,506.83282,94.121117
228,2008,60.48778534,5302032896,-6.166304588,39.21525192,MJINI/MAGHARIBI UNGUJA,2,33,5302033004,1,0,30,4.52,3.5,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1542.9362,1260.9231,504.7681,109.70761
115,2008,230.7851563,5501002240,-5.237253666,39.79097366,KUSINI PEMBA,1,2,5501002031,0,0,59,6.54,4.25,2,0,0,0,0,0,0,0.60000002,0,0,0,1,1,0,0,0,1469.947,1234.9458,930.41498,200.77211
4278,2008,1735.557373,503008320,-8.132151604,36.66838074,Morogoro,3,8,503008321,1,0,46,4,8.5,7.4398489,0,0,0,0,0,0,0,0.039999999,0,0,1,1,3.010799646,0,0,2868.6565,1274.4017,851.45685,148.29898
410,2008,141.5661774,5301022208,-6.176215172,39.23213196,MJINI/MAGHARIBI UNGUJA,1,22,5301022035,1,0,48,5.9000001,10.333333,12.49999994,0.1,0,0,0,0,0,0,3.5,0,0,0,1,0,0,0,2966.9875,2191.0471,515.66699,112.006
3487,2008,2335.407715,703012032,-6.832874775,39.28046799,Dar es salaam,3,12,703012048,1,0,46,2,9,12.49999994,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3708.4238,2573.8691,662.05536,150.02174
1877,2008,2622.405273,1501030016,-6.333275795,31.07753563,Rukwa,1,30,1501030004,1,0,34,3.8800001,9,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2776.5564,2226.5188,508.08102,97.978615
112,2008,464.5934753,5501002240,-5.237253666,39.79097366,KUSINI PEMBA,1,2,5501002031,0,0,55,5.7799997,10,2,0,0,0,0,0,0,0,0.14999999,0,0,1,1,0,0,0,1201.3365,891.59894,930.41498,200.77211
866,2008,942.46698,1908004352,-2.493273735,32.9104805,Mwanza,8,4,1908004321,1,0,46,5.1399999,7,12.49999994,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2354.2068,1372.47,496.83224,110.78117
4058,2008,3371.161621,606006976,-8.050177574,39.73046875,Pwani,6,7,606007003,0,0,40,6.3800001,7.25,1,0,1,3,0,0,0,0,0,0,0,1,1,0.404685587,0,0,5724.4863,3097.4114,674.79279,192.37665
1847,2008,3497.172852,1502018944,-7.657280922,31.57943916,Rukwa,2,19,1502019003,0,0,21,2,5.5,2,0,0,0,0,0,0,0,0,0,0.40000001,0,0,0.809371173,1,0,685.65356,501.17899,436.64642,93.552666
301,2008,116.4565811,5302010880,-6.158994198,39.20436478,MJINI/MAGHARIBI UNGUJA,2,11,5302011012,1,0,47,8.8999996,9.3999996,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4166.877,2438.3843,503.04272,109.22431
1453,2008,2735.888184,1704023040,-3.776602745,32.15613556,Shinyanga,4,23,1704023001,0,1,28,1.36,0,1,0,0,0,0,0,0,0,0.099999994,0,0,0,0,0,0,0,539.75049,467.89334,436.88147,77.738823
2049,2008,744.5505981,1402008064,-4.208546162,33.8045311,Tabora,2,8,1402008002,0,0,55,9.3000002,3.8333333,2,17,0,13,1,1.8000001,0,1.5,0,0,0,1,0,7.689026356,0,0,2281.0979,1532.1527,341.2594,77.432213
475,2008,240.1598511,5301007872,-6.190719604,39.26814651,MJINI/MAGHARIBI UNGUJA,1,8,5301008072,0,0,35,3.1199999,10,1,0,0,0,0,0,0,0,0.29999998,0,0,1,1,0,0,0,2465.1565,1666.7563,527.81586,115.40344
3019,2008,1524.003296,902001344,-10.95054722,39.27776718,Mtwara,2,1,902001350,1,0,47,4.6199999,7.3333335,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4964.3101,1860.598,623.5708,102.03484
1818,2008,3183.491211,1503005952,-7.64023304,31.01596642,Rukwa,3,6,1503006001,0,0,32,6.1399999,1,12.49999994,0,0,0.5,0.5,0,0,0,0.079999998,0,0,0,0,4.4739995,1,1,1201.9504,1002.7502,502.88483,78.364418
327,2008,130.8884277,5302007808,-6.17374897,39.2011528,MJINI/MAGHARIBI UNGUJA,2,8,5302008002,1,0,29,2.3600001,7,12.49999994,0.30000001,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2144.2439,1278.0762,504.10376,109.26117
4458,2008,1839.621094,402004000,-5.027843952,38.56097031,Tanga,2,4,402004005,0,1,70,1,0,1.31407094,0,0,0,0,0,0,0,0.059999999,0,0,0,1,0.531785607,1,0,482.23593,428.78552,718.17401,132.45694
1153,2008,1878.49353,1805014016,-2.491207361,30.58425331,Kagera,5,14,1805014003,0,1,56,4.7799997,6.75,2,0,0,0,0,0,0,0.80000001,0.049999997,0,0,0,0,2.428113699,1,0,2584.5247,2413.1704,493.31036,70.384247
3950,2008,1647.162964,701007040,-6.796678066,39.27009201,Dar es salaam,1,7,701007052,1,1,57,3,10.333333,12.49999994,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,10871.673,3919.5005,645.13995,145.7
4512,2008,3817.38916,305010016,-3.310034513,37.06694031,Kilimanjaro,5,10,305010004,0,0,52,8.1800003,8.333333,3,2,0,1,0,0,1.2,1,0.25,0,0.2,1,1,1.517570972,1,1,3677.5537,3025.1218,524.81873,112.31933
4120,2008,1930.998657,602004992,-6.616333485,38.79496002,Pwani,2,5,602005001,0,1,82,3,7,2,0,0,0,0,0,0,0,0,0,0,0,1,1.011713982,0,0,1111.535,1025.3419,690.41534,146.1165
727,2008,3770.205566,2102008960,-4.507375717,35.23749161,Manyara,2,9,2102009001,0,0,34,6.2399998,6.5,2,0,1,5,1,0,0.1,1.5,0.13,1.8,0.40000001,1,0,4.046855927,1,0,1341.4277,1050.9017,335.34787,72.226433
3559,2008,2003.155518,703001088,-6.836726665,39.32035446,Dar es salaam,3,1,703001075,1,0,40,5.02,8.666667,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3918.9204,2553.3159,663.1778,151.90656
1460,2008,1284.806396,1704023040,-3.776602745,32.15613556,Shinyanga,4,23,1704023001,0,0,32,4.7399998,4.3333335,3,0,1,0,0,0,0,0,0.029999999,0,0,0,1,0.101171397,0,0,1235.6248,763.42053,436.88147,77.738823
884,2008,2588.675781,1907006976,-2.809628248,33.00349045,Mwanza,7,7,1907007005,0,0,47,9.8800001,4.2857141,4,0,0,1,0,0,0,1.6,0.07,0,0.2,1,1,1.21405673,1,0,2361.7712,1955.9735,511.38858,99.882919
2318,2008,1427.502075,1203015040,-9.638180733,33.96001434,Mbeya,3,15,1203015002,0,1,80,2,7,0.70000001,0,0,0,0,0,0,0,0.039999999,0,0,0,0,0.203099981,0,0,272.10825,227.42003,925.47693,177.6579
4085,2008,4127.117676,605012032,-8.061216354,39.15124512,Pwani,5,12,605012004,0,0,46,3,0,3,0,0,0,0,0,0,0,0.59999996,0,0,1,0,1.416399598,0,0,1848.9296,1502.6451,677.8736,166.31631
1177,2008,3259.554932,1805005056,-2.869826078,30.79663467,Kagera,5,5,1805005005,0,0,27,3.5999999,5.5,2,0,0,0,0,0,0,0.60000002,0.01,0,0,0,0,0.607028365,0,0,1168.2075,1120.8558,489.66867,65.161034
4817,2008,2372.033203,104038000,-5.953279018,35.24438095,Dodoma,4,38,104038003,0,0,39,3.74,3.5,3,0,0,0,0,0,0,0,0,0,0,0,1,1.416399598,0,0,857.44836,801.0777,251.61111,50.047943
490,2008,760.289917,5301002240,-6.107298374,39.21884537,MJINI/MAGHARIBI UNGUJA,1,2,5301002304,1,0,45,8.8800001,9.333333,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1955.4467,1350.9307,504.22623,110.22192
2616,2008,2384.757813,1003036992,-10.56630707,34.61722946,Ruvuma,3,37,1003037001,0,0,30,3.74,4,2.139650017,0,0,0,0,0.2,0,0,0,0,0,1,1,0.331799984,0,0,675.25592,541.19122,613.87012,103.70172
672,2008,2218.061768,2104008064,-3.55024457,37.01334,Manyara,4,8,2104008001,0,0,38,2.3600001,0,3.679399014,0,0,5.5,1.5,0,0.30000001,0.5,0,0.44999999,0,1,0,1.488999844,0,0,987.573,929.29956,394.11752,97.675278
2828,2008,1118.740723,905001024,-10.32976532,40.30497742,Mtwara,5,1,905001004,1,1,24,1.62,7,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,967.19708,830.72711,600.16443,113.82711
4702,2008,2260.738525,203010352,-3.375128031,36.68607712,Arusha,3,10,203010357,1,0,60,4.9000001,4,1,0,0,0,0,0,0,0,0.099999994,0,0.2,1,1,0.04856227,0,1,2543.3123,1867.1031,608.30682,144.03383
4630,2008,4012.550049,301006016,-3.196662426,37.61538315,Kilimanjaro,1,6,301006003,0,0,63,6.54,9.666667,7.6503824,0,0,1.5,0,0,0,0.2,0.039999999,0,0,1,1,1.013185501,0,1,2513.5044,1801.7157,652.49847,179.67323
2981,2008,942.3310547,902014976,-10.72779465,39.40541458,Mtwara,2,15,902015007,0,0,25,1,7,1.000776779,0,0,0,0,0,0,0,0,0,0,1,0,0.404999942,0,0,932.16821,417.34207,686.2326,105.72035
2390,2008,3227.168213,1201011968,-8.696870804,33.28855515,Mbeya,1,12,1201012001,0,0,35,2.98,7,2,0,0,0,0,0.60000002,0,0,0,0,0,0,1,0.910542548,0,0,1262.1023,809.89758,471.1983,91.858192
729,2008,1998.229858,2101014016,-4.225526333,35.32476425,Manyara,1,14,2101014002,0,0,57,7.7799997,5.3333335,1,0,0,5,2,1.4,0,2,0.07,0,0.40000001,0,0,1.416399598,0,0,2066.2515,1540.1538,405.74472,76.236511
2411,2008,3164.371338,1107005952,-7.513074398,36.44244003,Iringa,7,6,1107006009,0,0,45,5.52,7.6666665,2,0,1,0,0,0,0,0.80000001,0.099999994,0,0,1,0,0.404685587,0,0,1260.5226,804.52582,444.2951,65.415436
4795,2008,2720.308594,105010000,-5.947812557,35.91745758,Dodoma,5,10,105010004,0,0,44,4.1399999,1.3333334,2.961805165,0,0,0,0,0,0,0,0.039999999,0,0,0,0,1.198599935,0,0,1002.775,819.24597,355.22162,73.071495
1838,2008,3357.935791,1502019968,-7.817846298,31.77558899,Rukwa,2,20,1502020002,0,0,42,6.4000001,5.5999999,3,0,0,0,0,0,0,0,0,0,0,0,0,5.665598392,1,0,1883.649,661.72314,478.38751,111.34361
427,2008,1106.121582,5301016576,-6.209276676,39.20999527,MJINI/MAGHARIBI UNGUJA,1,16,5301016326,1,0,70,12.9,10.142858,12.49999994,0.2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2228.8638,1520.537,520.82593,112.1228
3555,2008,287.5056152,703001984,-6.835000515,39.32584381,Dar es salaam,3,2,703002004,0,0,24,2,7.5,12.49999994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1919.7881,1214.1713,663.1778,151.90656
2300,2008,3230.314209,1204029056,-9.167908669,33.54329681,Mbeya,4,29,1204029002,0,0,37,2.98,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0.607028365,0,0,1241.4832,920.3382,936.86975,150.93137
4619,2008,3971.800537,301012000,-3.111165047,37.59644318,Kilimanjaro,1,12,301012002,0,1,49,4,14,2.197931409,0,1,1,0,0.80000001,0,1.3000001,0.16,0,0,1,0,0.202342793,1,1,9697.0713,2853.1323,679.59064,189.80009
3549,2008,111.560051,703001984,-6.835000515,39.32584381,Dar es salaam,3,2,703002004,0,1,69,7.3000002,7,1,0,0,0,0,0,0,0,0.02,0,0,1,1,0.101171397,0,1,3262.0356,1322.4272,663.1778,151.90656
1484,2008,2834.803955,1704020992,-3.698297977,32.0980835,Shinyanga,4,21,1704021001,0,0,29,3.3400002,2.5,12.49999994,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,696.40637,553.75916,436.80045,78.37455
2512,2008,4153.448242,1102028032,-8.549864769,35.33964539,Iringa,2,28,1102028005,0,0,51,3,7.3333335,5.164749444,0,0,0,0,0,0,0,0.17999999,0,1.2,1,0,2.090099812,0,1,2371.0737,1171.2985,765.078,133.32167
238,2008,123.9966736,5302032896,-6.166304588,39.21525192,MJINI/MAGHARIBI UNGUJA,2,33,5302033004,1,0,63,5,11.5,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2837.4009,1419.7158,504.7681,109.70761
1678,2008,2808.029541,1602020992,-4.63662672,29.83929253,Kigoma,2,21,1602021001,0,0,46,5.1399999,7,2,0,0,0,0,0,0,0.1,0.049999997,0,0,1,0,0.505856991,1,0,1658.7325,1486.3461,568.34607,66.917564
2028,2008,3167.394287,1402024064,-4.55691576,33.4384079,Tabora,2,24,1402024001,0,0,30,2.3600001,7,1,0,0,0,0.5,0,0,0,0.039999999,0,0.2,1,0,1.214056849,1,0,952.12079,736.48883,379.40762,77.823921
1658,2008,3127.236816,1602027008,-4.298952579,30.16724586,Kigoma,2,27,1602027002,0,0,30,3.96,7,6,0,0,0,0,0,0,0.40000001,0.12,0,0,0,1,3.844513416,0,0,1832.5275,1579.7874,543.96515,79.257301
2482,2008,1539.977905,1104012032,-9.06518364,34.79320908,Iringa,4,12,1104012003,0,0,38,3.76,7,2,0,1,0,0,0,0,0,0,0,0,0,0,1.031948328,0,0,912.60663,774.59595,504.69894,87.767036
130,2008,464.6090698,5402013184,-4.963275433,39.83047104,KASKAZINI PEMBA,2,13,5402013016,0,0,75,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.101171397,0,0,327.7345,297.61441,930.8515,204.0192
2252,2008,2908.189941,1206007040,-8.886628151,33.13467789,Mbeya,6,7,1206007005,0,0,43,7.52,6.75,8.973879069,0,0,3,1,0.2,0,0.40000001,0.19999999,0,1,0,0,0.809371173,0,1,2598.8579,1834.0038,528.62469,102.08286
1295,2008,1822.372437,1801017984,-1.814232111,30.94353676,Kagera,1,18,1801018003,0,0,40,6.2600002,7.75,3,0,0,0,0,0,0,0,0.12,0,0,1,0,1.315228224,1,0,2987.1094,2032.6846,442.4874,69.135323
3531,2008,277.497345,703003008,-6.862358093,39.34500885,Dar es salaam,3,3,703003002,0,1,72,3.52,0,12.49999994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,972.99408,537.35541,660.74939,152.26715
4557,2008,1985.653076,304002016,-3.263106346,37.57698822,Kilimanjaro,4,2,304002001,0,0,60,1,0,1,0,0,0.5,0,0,0,0,0,0,0,0,1,0.505856991,0,0,690.1568,608.31445,714.89667,197.93478
1221,2008,3714.741699,1803012992,-2.057962656,31.45510292,Kagera,3,13,1803013006,0,1,65,5.1599998,5.5,0.71314615,0,1,0,0,0,0,0,0,0,0,0,0,0.288599968,0,0,2929.4609,1678.0175,520.1698,81.925598
1490,2008,3015.39624,1704002048,-3.353802919,32.4279213,Shinyanga,4,2,1704002007,0,0,47,7.3000002,7,12.49999994,0,0,0,0,0,0,0,0.12,0,0.2,0,0,11.30379868,0,0,6183.3154,5718.3672,488.11325,93.453064
1495,2008,1528.473267,1704002048,-3.353802919,32.4279213,Shinyanga,4,2,1704002007,0,0,74,4.1399999,3.5,1,0,0,0,0,0,0,0,0.02,0,0.60000002,0,1,6.07028389,0,0,1292.3672,1019.2745,488.11325,93.453064
3535,2008,292.0224609,703003008,-6.920358658,39.32450485,Dar es salaam,3,3,703003001,0,0,34,1,7,2,0,0,0,0,0,0,0,0.059999999,0,0,1,0,0.202342793,0,0,1154.101,748.56903,692.08209,158.88367
198,2008,448.9692078,5401007104,-5.204845905,39.78948212,KASKAZINI PEMBA,1,7,5401007044,0,0,62,7.3800001,8.5,5,0,0,1.5,0,0,0,0,0,0,0,1,1,0.404685587,0,1,2363.2249,1966.0262,991.91779,212.9603
669,2008,4131.311035,2104008320,-3.380357742,36.59872055,Manyara,4,8,2104008330,1,0,56,3.6199999,9,12.49999994,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,399.1387,311.81943,380.67395,96.985313
1405,2008,3689.375977,1706014976,-6.091189384,34.63823318,Shinyanga,6,15,1706015002,0,0,34,3.3400002,2,1,0,0,0,0,0,0,0,0.079999998,0,0.80000001,1,0,0,1,1,2087.3989,1444.5986,407.79663,84.353218
3352,2008,1745.316528,703022016,-6.863223553,39.25944901,Dar es salaam,3,22,703022036,1,0,41,4.3800001,2.3333333,12.49999994,0,1,0,0,0,0,0,0.14,0,0,1,1,0,0,0,2114.8196,1298.8701,670.8363,150.54068
3219,2008,1517.769409,802024000,-9.922980309,39.32835388,Lindi,2,24,802024002,0,0,50,6.98,1.75,3,0,0,0,0,0,0,0,0.02,0,0,1,1,0.404685587,0,0,1962.4884,1872.8882,670.90179,119.21783
3889,2008,2051.559326,701009088,-6.806382656,39.24568176,Dar es salaam,1,9,701009102,1,0,31,2.6199999,12,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5277.3125,2857.8223,654.03174,146.52565
4540,2008,2959.178467,304014016,-3.330022812,37.38288116,Kilimanjaro,4,14,304014003,0,1,58,3,5,2,0,0,0,0,0,0,0,0.059999999,0,0,0,1,0.809371173,0,1,968.55615,722.30676,764.13745,189.37477
3369,2008,839.036377,703022016,-6.872489452,39.25865555,Dar es salaam,3,22,703022025,1,1,30,2.1199999,7,12.49999994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,674.64575,351.46088,673.25952,150.88956
1286,2008,3976.5625,1801026944,-1.058783412,30.69700813,Kagera,1,27,1801027001,0,1,47,2,3,1.030676574,0,0,0,0,0,0,0,0,0,0,0,1,0.417099953,1,0,1430.2568,1310.1017,411.13068,60.073593
2139,2008,2248.567871,1303016960,-5.952335358,34.06206894,Singida,3,17,1303017003,0,0,26,3.1199999,4,2,0,1,0,0,0,0,0,0.14999999,0,0,0,0,1.416399598,0,0,1492.296,1248.7067,380.86496,88.621933
2461,2008,2449.706787,1105019264,-10.07858562,34.65860748,Iringa,5,19,1105019301,1,0,57,2,4,2,0,0,0.5,0,0.2,0,0,0.059999999,0,0,0,1,1.416399598,0,0,1445.6057,339.42114,656.8111,96.859581
4420,2008,3362.837891,403008992,-5.077311516,38.59897995,Tanga,3,9,403009003,0,0,74,2,0,2,0,0,1,0,0,0,0,0.02,0,0,0,0,1.416399598,1,1,2691.2195,1289.1199,790.99738,148.65039
2217,2008,3325.304932,1208011008,-8.910502434,33.5714035,Mbeya,8,11,1208011001,0,0,47,6.4000001,7,2,0,0,0,0,0,0,0.2,0.01,0,0,0,1,0.202342793,0,0,2021.723,1254.2299,692.99719,114.21973
3466,2008,1829.881714,703014080,-6.873454571,39.27650452,Dar es salaam,3,14,703014059,1,0,35,3.8800001,7,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2472.8748,1330.2494,673.42529,152.25116
3819,2008,1958.945313,701016384,-6.6624403,39.1832428,Dar es salaam,1,16,701016357,1,0,39,2.3600001,7,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3758.616,2110.0251,588.47675,133.39366
1924,2008,1097.290161,1406011008,-5.040528774,32.79959488,Tabora,6,11,1406011014,1,1,58,3,5,0.70000001,5,0,0,0,0,0,0,0.07,0,0.2,1,1,0.131599993,0,0,1462.1298,1282.26,489.95554,102.69547
2345,2008,1471.861572,1203003008,-9.427489281,33.97389984,Mbeya,3,3,1203003001,0,0,35,4.7399998,6.5,4,0,0,0,0,0.40000001,0,0,0.14999999,0,0,0,0,0.202342793,0,0,1236.085,669.54596,811.7915,145.81184
2926,2008,856.982605,903001984,-10.7780838,38.76734161,Mtwara,3,2,903002007,0,1,54,4,5.3333335,5,0,0,0,0,0,0,0,0.17,0,0,0,0,3.035141945,0,0,688.53473,568.46729,486.8223,85.522835
2634,2008,1319.693481,1003022016,-10.98744583,34.89338684,Ruvuma,3,22,1003022002,0,0,47,4.3199997,7,5.455839694,0,0,0,0,0.2,0,0,0.01,0,0,0,1,2.207899809,1,0,927.09467,693.72284,673.27502,102.97035
2457,2008,2417.873291,1105019264,-10.07858562,34.65860748,Iringa,5,19,1105019301,1,0,36,3.74,3,2,0,0,0,0,0,0,0,0.01,0,0.60000002,0,0,0.82960546,0,1,929.23785,773.55444,656.8111,96.859581
2558,2008,3739.871338,1101011968,-7.940415382,35.06478119,Iringa,1,12,1101012002,0,0,57,3,4.3333335,4,0,0,2,1,0.2,0,1,0.07,0,0,0,1,3.690732479,0,0,2049.198,1448.7657,424.76703,73.916115
1053,2008,4606.787598,1902025984,-2.721716404,33.78029251,Mwanza,2,26,1902026005,0,1,71,6.6599998,0,1,0,0,0,0,0,0.40000001,1,0.099999994,0,0,0,0,1.011713982,0,0,1132.9894,1005.4695,466.38562,84.565239
2365,2008,3042.387207,1202006016,-9.246477127,33.3549881,Mbeya,2,6,1202006003,0,0,39,5.1199999,7,11,0,1,0,0,0.40000001,0,0.1,0.14999999,0,0.2,0,0,0.607028365,0,0,1351.2511,1206.5634,764.16406,112.88193
3527,2008,253.7092285,703003008,-6.862358093,39.34500885,Dar es salaam,3,3,703003002,0,0,51,4.7600002,5.5,12.49999994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1171.8373,1061.9434,660.74939,152.26715
2352,2008,3228.92627,1202008064,-9.138463974,33.33794785,Mbeya,2,8,1202008001,0,0,75,2,0,5,0,0,0.5,0,0,0,0.69999999,0.099999994,0,0.2,0,0,0.809371173,1,0,551.13019,348.50406,650.2019,96.6567
3918,2008,1821.031982,701009024,-6.810039043,39.2606163,Dar es salaam,1,9,701009004,1,0,33,6.9000001,7.4000001,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5458.8325,4009.6694,649.22919,146.16234
2759,2008,1207.144531,1001003328,-11.02628231,37.36247253,Ruvuma,1,3,1001003305,1,0,66,4.54,1,4,0.80000001,0,0,0,0,0,0,0.029999999,0,0,0,1,5.48348999,0,0,884.09808,730.02924,497.2818,111.97772
3184,2008,1272.388428,804001024,-9.98396492,37.95548248,Lindi,4,1,804001003,0,0,64,4.52,0,12.49999994,0,0,0,0,0,0,0,0.089999996,0,0,0,0,3.944070816,0,0,882.74103,832.06934,506.83282,94.121117
713,2008,889.5048828,2103009024,-5.602051258,36.25534821,Manyara,3,9,2103009003,0,1,55,5.1199999,3,1,0,0,1.5,0,0.80000001,0.30000001,0.40000001,0.02,0,0,0,1,1.416399598,0,0,1620.5577,898.44336,391.55212,82.589714
4351,2008,3258.912598,406019008,-5.422981262,37.98639679,Tanga,6,19,406019002,0,0,44,3.9000001,7,2,0,0,4,0.5,0,0,0.60000002,0.14999999,0,0.60000002,1,0,0.809371173,0,0,1648.5958,1172.3047,501.78793,92.889702
4489,2008,2921.919678,305012992,-3.325487852,37.16009903,Kilimanjaro,5,13,305013005,1,0,36,4.4000001,9.5,8.503143191,3,0,0,0,0,0,0,0.5,0,0,1,1,1.4368999,0,0,6411.6182,4255.6211,579.7688,130.21201
4728,2008,4201.991211,202012000,-3.424401283,36.83969879,Arusha,2,12,202012001,0,0,48,6.1799998,6.6666665,2,1,1,2.5,0,0,0.80000001,0,0.099999994,0,0.60000002,1,1,0.809371173,1,1,3934.2153,2784.125,461.80145,105.42245
709,2008,3313.359863,2103009024,-4.054359913,35.25405502,Manyara,3,9,2103009003,0,0,29,3.3400002,3.5,1.575014234,0,0,0,0,0,0.30000001,1.5,0.02,0,0.2,0,0,0,0,0,769.71985,666.13782,391.55212,82.589714
4264,2008,2888.352783,504005312,-8.664189339,36.72074509,Morogoro,4,5,504005303,1,0,29,3.76,9,1,0,0,0,0,0,0,0,0.079999998,0,0,0,1,1.214056849,0,0,1426.6642,775.91779,1132.9187,224.33987
4460,2008,3883.536377,402004000,-5.027843952,38.56097031,Tanga,2,4,402004005,0,1,44,7,4.3333335,2,0,0,4,1.5,0,0,0,0,0,0,0,0,1.821085215,0,0,2418.5369,2145.8835,718.17401,132.45694
1525,2008,1696.408569,1703008000,-3.285036802,32.83057785,Shinyanga,3,8,1703008003,0,0,34,7.7399998,7.3333335,3,0,1,0,0,0,0,0,0.059999999,0,0,1,0,2.023427963,0,0,3327.9517,2469.9575,489.05582,84.057152
1424,2008,2987.080566,1706003968,-3.584911585,34.19258881,Shinyanga,6,4,1706004003,0,1,56,6.3400002,4.6666665,2,0,0,0,0,0,0,0.90000004,0.029999999,0,0,1,1,3.237484932,0,0,2350.166,2021.6761,306.67746,70.036659
